source,case_id,molecule_id,source_index,smiles,vina_score_only,vina_status,vina_error,sdf_name,sdf_path,benchmark_metric_path,benchmark_ligand_filename,rdkit_mw,rdkit_heavy_atoms,rdkit_hetero_atoms,rdkit_rings,rdkit_rotatable_bonds,rdkit_hbd,rdkit_hba,rdkit_tpsa,rdkit_logp,rdkit_qed,rdkit_formal_charge,case_generated_sdf_count,case_generated_vina_scored_count,case_generated_vina_scored_fraction,case_curated_without_opt_count,case_generated_vina_score_mean,case_curated_vina_score_mean,case_generated_minus_curated_vina_score_mean
generated,14gs,generated:14gs:67,67,CN1NC(=C2NCNO2)N=C1[C@@H](OC(=O)CO)C(C)(C)CN1CC(F)=C(NO)NC1=O,-6.208,ok,,14gs_protein.pdb_generated_67.sdf,data/generated/14gs/run_a/14gs_protein.pdb_generated_67.sdf,,,444.4240,31.0000,15.0000,3.0000,7.0000,7.0000,12.0000,172.0500,-1.8837,0.1730,0.0000,95,95,1.000,98,-6.403,-6.746,0.343
generated,14gs,generated:14gs:68,68,CN1C2=C(CC1C1[C@@H]3C[C@H](c4ccccc4O)C[C@H]1O3)NCC2,-5.941,ok,,14gs_protein.pdb_generated_68.sdf,data/generated/14gs/run_a/14gs_protein.pdb_generated_68.sdf,,,312.4130,23.0000,4.0000,6.0000,2.0000,2.0000,4.0000,44.7300,2.5622,0.8808,0.0000,95,95,1.000,98,-6.403,-6.746,0.343
generated,14gs,generated:14gs:69,69,CN(CCCC1=C(C(=O)O)CCN1)c1cccc([C@H]2CCCCN2)c1,-4.523,ok,,14gs_protein.pdb_generated_69.sdf,data/generated/14gs/run_a/14gs_protein.pdb_generated_69.sdf,,,343.4710,25.0000,5.0000,3.0000,7.0000,3.0000,4.0000,64.6000,3.0496,0.7101,0.0000,95,95,1.000,98,-6.403,-6.746,0.343
generated,14gs,generated:14gs:7,7,CC1=c2[nH]c3ccc4c5c3c2[C@@H](C=C1)[C@H](C(=O)NCc1ccc(C)cc1)CC=5CC=C4,-9.345,ok,,14gs_protein.pdb_generated_7.sdf,data/generated/14gs/run_a/14gs_protein.pdb_generated_7.sdf,,,406.5290,31.0000,3.0000,6.0000,3.0000,2.0000,1.0000,44.8900,4.2042,0.6726,0.0000,95,95,1.000,98,-6.403,-6.746,0.343
generated,14gs,generated:14gs:70,70,COc1cc(C[C@H](C(=O)O)C(=O)NS(O)(O)c2ccccc2)cc(F)c1C,-5.303,ok,,14gs_protein.pdb_generated_70.sdf,data/generated/14gs/run_a/14gs_protein.pdb_generated_70.sdf,,,397.4240,27.0000,9.0000,2.0000,7.0000,4.0000,5.0000,116.0900,3.2269,0.5333,0.0000,95,95,1.000,98,-6.403,-6.746,0.343
generated,14gs,generated:14gs:71,71,O=C1N[C@@H](CC[C@@H](O)[C@]2(O)COc3nccnc32)Cc2ccncc21,-5.318,ok,,14gs_protein.pdb_generated_71.sdf,data/generated/14gs/run_a/14gs_protein.pdb_generated_71.sdf,,,342.3550,25.0000,8.0000,4.0000,4.0000,3.0000,7.0000,117.4600,-0.0526,0.7127,0.0000,95,95,1.000,98,-6.403,-6.746,0.343
generated,14gs,generated:14gs:72,72,Cc1cc(NC(=O)[C@H]2CN(C(=O)Cc3cccc(O)c3)CN2)c(C)cc1O,-5.497,ok,,14gs_protein.pdb_generated_72.sdf,data/generated/14gs/run_a/14gs_protein.pdb_generated_72.sdf,,,369.4210,27.0000,7.0000,3.0000,4.0000,4.0000,5.0000,101.9000,1.6537,0.6141,0.0000,95,95,1.000,98,-6.403,-6.746,0.343
generated,14gs,generated:14gs:73,73,C[C@H]1C[C@@H](Nc2ccc(N)cc2)c2cccc(N)c2[C@@H]1C1C=CCC=C1,-8.155,ok,,14gs_protein.pdb_generated_73.sdf,data/generated/14gs/run_a/14gs_protein.pdb_generated_73.sdf,,,345.4900,26.0000,3.0000,4.0000,3.0000,3.0000,3.0000,64.0700,5.2599,0.5250,0.0000,95,95,1.000,98,-6.403,-6.746,0.343
generated,14gs,generated:14gs:74,74,Cc1ccc2c(c1)N1[C@H]3CO[C@H](N)[C@H]([C@@H]4C=CCCC4=O)[C@H]3[C@@H]1C2,-5.304,ok,,14gs_protein.pdb_generated_74.sdf,data/generated/14gs/run_a/14gs_protein.pdb_generated_74.sdf,,,324.4240,24.0000,4.0000,5.0000,1.0000,1.0000,4.0000,55.5600,2.1910,0.8047,0.0000,95,95,1.000,98,-6.403,-6.746,0.343
generated,14gs,generated:14gs:75,75,CC[C@@H]1C=C[C@@H]2C(=O)NC3=C(CC=CC3)[C@H]3CC[C@@](C)(CCCCCN)C1=C23,-7.808,ok,,14gs_protein.pdb_generated_75.sdf,data/generated/14gs/run_a/14gs_protein.pdb_generated_75.sdf,,,380.5760,28.0000,3.0000,4.0000,6.0000,2.0000,2.0000,55.1200,5.1645,0.4936,0.0000,95,95,1.000,98,-6.403,-6.746,0.343
generated,14gs,generated:14gs:76,76,O=C1C=C(CC(F)(F)C(F)(F)F)CCN1C(=O)[C@@H]1CCNN1,-6.296,ok,,14gs_protein.pdb_generated_76.sdf,data/generated/14gs/run_a/14gs_protein.pdb_generated_76.sdf,,,327.2530,22.0000,10.0000,2.0000,3.0000,2.0000,4.0000,61.4400,1.1259,0.6025,0.0000,95,95,1.000,98,-6.403,-6.746,0.343
generated,14gs,generated:14gs:77,77,NC(=O)c1ccc(C(=O)CNC(=O)c2ccc(O)cc2)c(F)c1,-2.802,ok,,14gs_protein.pdb_generated_77.sdf,data/generated/14gs/run_a/14gs_protein.pdb_generated_77.sdf,,,316.2880,23.0000,7.0000,2.0000,5.0000,3.0000,4.0000,109.4900,1.2429,0.7209,0.0000,95,95,1.000,98,-6.403,-6.746,0.343
generated,14gs,generated:14gs:78,78,COC1C=CC([C@]2(NC(C)=O)CO[C@@H]([C@H](O)[C@H](O)N3CNC4=C3COC4N)C2)C=C1,-5.71,ok,,14gs_protein.pdb_generated_78.sdf,data/generated/14gs/run_a/14gs_protein.pdb_generated_78.sdf,,,422.4820,30.0000,10.0000,4.0000,6.0000,5.0000,9.0000,138.5400,-1.5240,0.3229,0.0000,95,95,1.000,98,-6.403,-6.746,0.343
generated,14gs,generated:14gs:79,79,C[C@]1(O)[C@H]2CC3C(=O)NC(=O)c4ccncc4[C@@H]3[C@H]2C[C@]12CNC1=C2CC=CC1,-8.411,ok,,14gs_protein.pdb_generated_79.sdf,data/generated/14gs/run_a/14gs_protein.pdb_generated_79.sdf,,,391.4710,29.0000,6.0000,6.0000,0.0000,3.0000,5.0000,91.3200,2.0359,0.4650,0.0000,95,95,1.000,98,-6.403,-6.746,0.343
generated,14gs,generated:14gs:80,80,C=C1C=CC=C2[C@@H]1N[C@H](OC)[C@H]1c3c(O)cc(CO)cc3C[C@H](C)N21,-4.958,ok,,14gs_protein.pdb_generated_80.sdf,data/generated/14gs/run_a/14gs_protein.pdb_generated_80.sdf,,,340.4230,25.0000,5.0000,4.0000,2.0000,3.0000,5.0000,64.9600,2.1264,0.7697,0.0000,95,95,1.000,98,-6.403,-6.746,0.343
generated,14gs,generated:14gs:81,81,OC1=C[C@@H](CC2CC[C@@H]3c4cc(O)c(O)c(-c5ccncc5)c4CO[C@@H]3O2)N=CC1,-6.557,ok,,14gs_protein.pdb_generated_81.sdf,data/generated/14gs/run_a/14gs_protein.pdb_generated_81.sdf,,,408.4540,30.0000,7.0000,5.0000,3.0000,3.0000,7.0000,104.4000,3.9538,0.6644,0.0000,95,95,1.000,98,-6.403,-6.746,0.343
generated,14gs,generated:14gs:82,82,CC(=O)[C@H]1C[C@@H](O)[C@H](c2ccccc2)[C@@H](CC2=NC(C3C=CCC=C3)CN2)C1=O,-7.852,ok,,14gs_protein.pdb_generated_82.sdf,data/generated/14gs/run_a/14gs_protein.pdb_generated_82.sdf,,,392.4990,29.0000,5.0000,4.0000,5.0000,2.0000,5.0000,78.7600,2.8180,0.5966,0.0000,95,95,1.000,98,-6.403,-6.746,0.343
generated,14gs,generated:14gs:83,83,CC1=C[C@H](Cc2ccc([C@@H]3CCC[C@H](C4C=CC=NC4=O)C3)cc2)N(S(C)(O)O)C=C1,-8.034,ok,,14gs_protein.pdb_generated_83.sdf,data/generated/14gs/run_a/14gs_protein.pdb_generated_83.sdf,,,440.6090,31.0000,6.0000,4.0000,5.0000,2.0000,4.0000,73.1300,5.7259,0.6135,0.0000,95,95,1.000,98,-6.403,-6.746,0.343
generated,14gs,generated:14gs:84,84,CO[C@H](CC(=O)O)[C@@H](O)[C@H]1C[C@H](C(=O)c2ccc(=N)[nH]c2)C(=S)[C@@H]1C,-4.486,ok,,14gs_protein.pdb_generated_84.sdf,data/generated/14gs/run_a/14gs_protein.pdb_generated_84.sdf,,,366.4390,25.0000,8.0000,2.0000,7.0000,4.0000,6.0000,123.4700,1.1696,0.4242,0.0000,95,95,1.000,98,-6.403,-6.746,0.343
generated,14gs,generated:14gs:86,86,C[C@H](O)[C@@H]1C[C@@H](Oc2ccc3c(c2)NCN3)[C@H](c2ccccc2)C1,-6.238,ok,,14gs_protein.pdb_generated_86.sdf,data/generated/14gs/run_a/14gs_protein.pdb_generated_86.sdf,,,324.4240,24.0000,4.0000,4.0000,4.0000,3.0000,4.0000,53.5200,3.8035,0.8005,0.0000,95,95,1.000,98,-6.403,-6.746,0.343
generated,14gs,generated:14gs:87,87,Cc1ccc2c(c1)CNC[C@H]2N[C@@H](c1ccccc1)[C@@H](O)c1ccc(O)c(O)c1F,-8.825,ok,,14gs_protein.pdb_generated_87.sdf,data/generated/14gs/run_a/14gs_protein.pdb_generated_87.sdf,,,408.4730,30.0000,6.0000,4.0000,5.0000,5.0000,5.0000,84.7500,3.7541,0.4154,0.0000,95,95,1.000,98,-6.403,-6.746,0.343
generated,14gs,generated:14gs:88,88,O=C1CC=CC(CC[C@@]23C[C@@H](CO)[C@@H](C2=O)[C@@H](Cc2ccccc2C(F)F)[C@H]3O)=N1,-6.541,ok,,14gs_protein.pdb_generated_88.sdf,data/generated/14gs/run_a/14gs_protein.pdb_generated_88.sdf,,,417.4520,30.0000,7.0000,4.0000,7.0000,2.0000,4.0000,86.9600,3.0490,0.7140,0.0000,95,95,1.000,98,-6.403,-6.746,0.343
generated,14gs,generated:14gs:89,89,CC1=C2C(=O)[C@H](c3cccc(O)c3)C[C@]2(C)c2ccccc21,-7.631,ok,,14gs_protein.pdb_generated_89.sdf,data/generated/14gs/run_a/14gs_protein.pdb_generated_89.sdf,,,290.3620,22.0000,2.0000,4.0000,1.0000,1.0000,2.0000,37.3000,4.1936,0.8546,0.0000,95,95,1.000,98,-6.403,-6.746,0.343
generated,14gs,generated:14gs:9,9,Cc1ccc([C@H]2CC[C@H](C3CC(N)=C(C(N)=O)O3)N(C(=O)C(C)(C)C)CC2)nn1,-8.255,ok,,14gs_protein.pdb_generated_9.sdf,data/generated/14gs/run_a/14gs_protein.pdb_generated_9.sdf,,,401.5110,29.0000,8.0000,3.0000,3.0000,2.0000,6.0000,124.4300,1.7403,0.7948,0.0000,95,95,1.000,98,-6.403,-6.746,0.343
generated,14gs,generated:14gs:90,90,Cc1c(Cl)cc2c(c1C)CC(=O)C1=C2Cc2cncnc2N1CCCCN,-7.595,ok,,14gs_protein.pdb_generated_90.sdf,data/generated/14gs/run_a/14gs_protein.pdb_generated_90.sdf,,,382.8950,27.0000,6.0000,4.0000,4.0000,1.0000,5.0000,72.1100,3.3847,0.8204,0.0000,95,95,1.000,98,-6.403,-6.746,0.343
generated,14gs,generated:14gs:91,91,O=C(N=C1N(C(=O)C2NCCS2)C[C@H](c2ccccc2Cl)C1(O)O)c1cnc2ccccc2c1,-8.233,ok,,14gs_protein.pdb_generated_91.sdf,data/generated/14gs/run_a/14gs_protein.pdb_generated_91.sdf,,,496.9760,34.0000,10.0000,5.0000,3.0000,3.0000,7.0000,115.1200,2.3963,0.4768,0.0000,95,95,1.000,98,-6.403,-6.746,0.343
generated,14gs,generated:14gs:92,92,NCCCC(=O)NC[C@@H]1Cc2ccccc2C[C@@H]1c1ccc2c(c1F)CCO2,-5.815,ok,,14gs_protein.pdb_generated_92.sdf,data/generated/14gs/run_a/14gs_protein.pdb_generated_92.sdf,,,382.4790,28.0000,5.0000,4.0000,6.0000,2.0000,3.0000,64.3500,3.1143,0.8069,0.0000,95,95,1.000,98,-6.403,-6.746,0.343
generated,14gs,generated:14gs:93,93,C[C@H](NC(=O)Cc1ccccc1)C1=C2CC=CN=C2CC1,-6.101,ok,,14gs_protein.pdb_generated_93.sdf,data/generated/14gs/run_a/14gs_protein.pdb_generated_93.sdf,,,280.3710,21.0000,3.0000,3.0000,4.0000,1.0000,2.0000,41.4600,3.1826,0.9039,0.0000,95,95,1.000,98,-6.403,-6.746,0.343
generated,14gs,generated:14gs:95,95,Cc1ccc(C[C@H]2O[C@@](O)(CCO)O[C@@H]3C[C@@H]([C@H]4c5cccnc5C(=N)[C@H](O)[C@H]4O)[C@H](O)[C@@H]23)cc1,-7.217,ok,,14gs_protein.pdb_generated_95.sdf,data/generated/14gs/run_a/14gs_protein.pdb_generated_95.sdf,,,484.5490,35.0000,9.0000,5.0000,5.0000,6.0000,9.0000,156.3500,0.6291,0.3609,0.0000,95,95,1.000,98,-6.403,-6.746,0.343
generated,14gs,generated:14gs:96,96,NC1=CCC(OC[C@H]2[C@@H](O)CC=C3[C@H](C[C@H]4C=CCC=C4O)c4ccccc4CN32)=CC1,-4.963,ok,,14gs_protein.pdb_generated_96.sdf,data/generated/14gs/run_a/14gs_protein.pdb_generated_96.sdf,,,432.5640,32.0000,5.0000,5.0000,5.0000,3.0000,5.0000,78.9500,4.5479,0.5952,0.0000,95,95,1.000,98,-6.403,-6.746,0.343
generated,14gs,generated:14gs:97,97,CCC[C@H]1Oc2cc(O)c(O)cc2[C@@H]([C@H](O)N2N[C@H]([C@@H]3NCCO3)C2C)O1,-8.166,ok,,14gs_protein.pdb_generated_97.sdf,data/generated/14gs/run_a/14gs_protein.pdb_generated_97.sdf,,,381.4290,27.0000,9.0000,4.0000,5.0000,5.0000,9.0000,115.6800,0.5157,0.4655,0.0000,95,95,1.000,98,-6.403,-6.746,0.343
generated,14gs,generated:14gs:98,98,CC1CC(N2NNc3cc(C(=O)O)ccc32)=NN1[C@H]1CN(c2ccccc2)C(=O)[C@@H]1O,-8.195,ok,,14gs_protein.pdb_generated_98.sdf,data/generated/14gs/run_a/14gs_protein.pdb_generated_98.sdf,,,422.4450,31.0000,10.0000,5.0000,3.0000,4.0000,8.0000,120.7400,1.2203,0.5828,0.0000,95,95,1.000,98,-6.403,-6.746,0.343
generated,14gs,generated:14gs:99,99,Oc1ccc([C@@H]2C[C@H]3[C@H](c4ccccc4)C[C@@]3(O)C2)c(Cl)c1O,-6.115,ok,,14gs_protein.pdb_generated_99.sdf,data/generated/14gs/run_a/14gs_protein.pdb_generated_99.sdf,,,330.8110,23.0000,4.0000,4.0000,2.0000,3.0000,3.0000,60.6900,4.1634,0.7244,0.0000,95,95,1.000,98,-6.403,-6.746,0.343
generated,1d7j,generated:1d7j:0,0,Cc1cc(F)ccc1COC(=O)N=C1CCN=C(CNc2cc(N)ccc2O)N1C(N)=O,-5.406,ok,,1d7j_protein.pdb_generated_0.sdf,data/generated/1d7j/run_a/1d7j_protein.pdb_generated_0.sdf,,,442.4510,32.0000,11.0000,3.0000,5.0000,4.0000,7.0000,155.6300,2.7520,0.3169,0.0000,76,76,1.000,83,-6.130,-6.373,0.243
generated,1d7j,generated:1d7j:11,11,CN(CCO)CC[C@H]1O[C@]2(C[C@@H]3CC[C@@H]4C[C@H]5[C@@H](O)[C@H](F)CC(=O)[C@@]435)CCC[C@]2(O)OC1=O,-5.509,ok,,1d7j_protein.pdb_generated_11.sdf,data/generated/1d7j/run_a/1d7j_protein.pdb_generated_11.sdf,,,469.5500,33.0000,9.0000,5.0000,7.0000,3.0000,8.0000,116.5300,0.9483,0.4722,0.0000,76,76,1.000,83,-6.130,-6.373,0.243
generated,1d7j,generated:1d7j:12,12,CCCn1cc(C[C@H]2NN[C@H]([C@@H]3C=CCC(C)=C3)C[C@@H]3[C@@H](C)[C@@H](C[C@@H]3O)[C@H]2O)ccc1=O,-8.189,ok,,1d7j_protein.pdb_generated_12.sdf,data/generated/1d7j/run_a/1d7j_protein.pdb_generated_12.sdf,,,441.6160,32.0000,6.0000,4.0000,5.0000,4.0000,5.0000,86.5200,2.5523,0.5278,0.0000,76,76,1.000,83,-6.130,-6.373,0.243
generated,1d7j,generated:1d7j:13,13,COC(=O)CC[C@H]1COC=C[C@@H]2OC3=C(O2)C2=C4O[C@@H]5C=CC=C[C@H]5[C@@H](CC(=O)[C@@H]5CN=C(CCO1)N5)N4NC2=CC3,-3.936,ok,,1d7j_protein.pdb_generated_13.sdf,data/generated/1d7j/run_a/1d7j_protein.pdb_generated_13.sdf,,,578.6220,42.0000,12.0000,7.0000,3.0000,2.0000,12.0000,129.1800,2.0018,0.4773,0.0000,76,76,1.000,83,-6.130,-6.373,0.243
generated,1d7j,generated:1d7j:14,14,CC=CN1C(=O)N(CC[C@H](C)[C@H](CC)COCC2(C)CCCC2)C[C@H]2C[C@@H]1O2,-5.414,ok,,1d7j_protein.pdb_generated_14.sdf,data/generated/1d7j/run_a/1d7j_protein.pdb_generated_14.sdf,,,392.5840,28.0000,5.0000,4.0000,10.0000,0.0000,3.0000,42.0100,5.0219,0.5240,0.0000,76,76,1.000,83,-6.130,-6.373,0.243
generated,1d7j,generated:1d7j:15,15,CO[C@H]([C@H]1OCC2=C(Oc3ccc(Cl)cc3)C=C([C@H]3CCC(=O)CC[C@@H]3O)CC[C@H]21)C(F)(F)F,-8.235,ok,,1d7j_protein.pdb_generated_15.sdf,data/generated/1d7j/run_a/1d7j_protein.pdb_generated_15.sdf,,,500.9410,34.0000,9.0000,4.0000,5.0000,1.0000,5.0000,64.9900,5.4056,0.5479,0.0000,76,76,1.000,83,-6.130,-6.373,0.243
generated,1d7j,generated:1d7j:16,16,CCC(C)(C)CC1=C(C(=O)NCC[C@@H]2CN(C)CC2=O)N2CC(CC#N)N=C2N1CCNCCO,-4.789,ok,,1d7j_protein.pdb_generated_16.sdf,data/generated/1d7j/run_a/1d7j_protein.pdb_generated_16.sdf,,,487.6490,35.0000,10.0000,3.0000,13.0000,3.0000,9.0000,124.3000,0.5127,0.3212,0.0000,76,76,1.000,83,-6.130,-6.373,0.243
generated,1d7j,generated:1d7j:18,18,CC[C@@H](CCCCC1=C(C)[C@@H](CCC2C[C@H](O)CC(=O)N2)C=CC1)N(CCC(=O)O)C1C=CC(C)C=N1,-5.152,ok,,1d7j_protein.pdb_generated_18.sdf,data/generated/1d7j/run_a/1d7j_protein.pdb_generated_18.sdf,,,513.7230,37.0000,7.0000,3.0000,14.0000,3.0000,5.0000,102.2300,5.0172,0.2237,0.0000,76,76,1.000,83,-6.130,-6.373,0.243
generated,1d7j,generated:1d7j:2,2,CN[C@@H]1[C@H]2[C@@H](O)c3cccc(CC(C)=O)c3C[C@@H]2[C@]2([C@H]1CCC(=O)O)[C@@H](c1c(O)c3cc(CN)ccc3oc1=O)N1C[C@@H](C)CN12,-6.803,ok,,1d7j_protein.pdb_generated_2.sdf,data/generated/1d7j/run_a/1d7j_protein.pdb_generated_2.sdf,,,630.7420,46.0000,11.0000,7.0000,8.0000,5.0000,10.0000,169.5700,2.6557,0.2320,0.0000,76,76,1.000,83,-6.130,-6.373,0.243
generated,1d7j,generated:1d7j:20,20,Cc1cccc(CCc2c(O)ccc(OCC[C@@H](O)[C@@H](O)CO)c2N)c1O,-5.09,ok,,1d7j_protein.pdb_generated_20.sdf,data/generated/1d7j/run_a/1d7j_protein.pdb_generated_20.sdf,,,377.4370,27.0000,7.0000,2.0000,9.0000,6.0000,7.0000,136.4000,1.2566,0.3620,0.0000,76,76,1.000,83,-6.130,-6.373,0.243
generated,1d7j,generated:1d7j:21,21,CCCCCCCNC(=O)C(CC)(CC)CCOc1ccc(OC)c(OCCN)c1,-5.346,ok,,1d7j_protein.pdb_generated_21.sdf,data/generated/1d7j/run_a/1d7j_protein.pdb_generated_21.sdf,,,422.6100,30.0000,6.0000,1.0000,17.0000,2.0000,5.0000,82.8100,4.6946,0.3558,0.0000,76,76,1.000,83,-6.130,-6.373,0.243
generated,1d7j,generated:1d7j:22,22,C[C@H]1C[C@H]2S[C@H](NC2=O)[C@H](C(=O)O)C(=O)N2CCC[C@H]2COC(=O)c2ccccc2CO1,-5.781,ok,,1d7j_protein.pdb_generated_22.sdf,data/generated/1d7j/run_a/1d7j_protein.pdb_generated_22.sdf,,,462.5240,32.0000,10.0000,4.0000,1.0000,2.0000,7.0000,122.2400,1.4017,0.4745,0.0000,76,76,1.000,83,-6.130,-6.373,0.243
generated,1d7j,generated:1d7j:23,23,CCC[C@H]1c2cccc(c2)O[C@H]2CC[C@]3(O)CCC[C@@]2(F)C[C@@H]3NCCCOC[C@@]2(O)CCCC[C@@H]12,-5.496,ok,,1d7j_protein.pdb_generated_23.sdf,data/generated/1d7j/run_a/1d7j_protein.pdb_generated_23.sdf,,,503.6990,36.0000,6.0000,5.0000,2.0000,3.0000,5.0000,70.9500,5.4247,0.5024,0.0000,76,76,1.000,83,-6.130,-6.373,0.243
generated,1d7j,generated:1d7j:25,25,C=C1CCC[C@H]2N=c3ccc(C#N)cc3=C2C(=O)N[C@H]2CC[C@H](C(N)=O)[C@@H]3C[C@H](CCCCCc4ccccc41)[C@H](O)[C@H](O)[C@H]32,-11.064,ok,,1d7j_protein.pdb_generated_25.sdf,data/generated/1d7j/run_a/1d7j_protein.pdb_generated_25.sdf,,,608.7830,45.0000,8.0000,7.0000,1.0000,4.0000,6.0000,148.8000,3.0652,0.3928,0.0000,76,76,1.000,83,-6.130,-6.373,0.243
generated,1d7j,generated:1d7j:26,26,Cc1c(CC2C=CCC(F)=C2)ccc2c1[C@@]1(C)CCc3cc([C@H](C)CO)ccc3[C@H]1O2,-3.454,ok,,1d7j_protein.pdb_generated_26.sdf,data/generated/1d7j/run_a/1d7j_protein.pdb_generated_26.sdf,,,418.5520,31.0000,3.0000,5.0000,4.0000,1.0000,2.0000,29.4600,6.4004,0.5822,0.0000,76,76,1.000,83,-6.130,-6.373,0.243
generated,1d7j,generated:1d7j:27,27,Cc1ccccc1CC(=O)N[C@H]1CC[C@@H](C(=O)NC(=O)Nc2ccccc2)C1,-6.48,ok,,1d7j_protein.pdb_generated_27.sdf,data/generated/1d7j/run_a/1d7j_protein.pdb_generated_27.sdf,,,379.4600,28.0000,6.0000,3.0000,5.0000,3.0000,3.0000,87.3000,3.1707,0.7456,0.0000,76,76,1.000,83,-6.130,-6.373,0.243
generated,1d7j,generated:1d7j:28,28,C[C@@H](COCC1C=CCC=C1)[C@H](O)[C@H](O)[C@@H](CF)N=C1CC(O)=CC=C1c1cccc(Cl)c1F,-5.133,ok,,1d7j_protein.pdb_generated_28.sdf,data/generated/1d7j/run_a/1d7j_protein.pdb_generated_28.sdf,,,493.9780,34.0000,8.0000,3.0000,10.0000,3.0000,5.0000,82.2800,4.9940,0.4008,0.0000,76,76,1.000,83,-6.130,-6.373,0.243
generated,1d7j,generated:1d7j:29,29,C[C@@]1(O)CC2=C(C(=O)NC(=N)C2F)N(OC2CCCCC2)c2nccc(F)c2[C@@H](C2=C(F)C[C@@H](F)C2)C1,-8.961,ok,,1d7j_protein.pdb_generated_29.sdf,data/generated/1d7j/run_a/1d7j_protein.pdb_generated_29.sdf,,,522.5430,37.0000,11.0000,5.0000,3.0000,3.0000,6.0000,98.5400,4.9746,0.4870,0.0000,76,76,1.000,83,-6.130,-6.373,0.243
generated,1d7j,generated:1d7j:3,3,COC(=O)Oc1cccc(C2=C[C@H](S(O)(O)NCC#N)C(CO)C=C[C@H]2OC)c1,-3.768,ok,,1d7j_protein.pdb_generated_3.sdf,data/generated/1d7j/run_a/1d7j_protein.pdb_generated_3.sdf,,,424.4750,29.0000,10.0000,2.0000,7.0000,4.0000,9.0000,141.2700,2.5559,0.2248,0.0000,76,76,1.000,83,-6.130,-6.373,0.243
generated,1d7j,generated:1d7j:33,33,O=C1CC=NC2[C@@H](CCOc3ccccc3C3=C[C@@H](c4cccc(Cl)c4)CN3)[C@H](O)[C@H](O)CN12,-3.763,ok,,1d7j_protein.pdb_generated_33.sdf,data/generated/1d7j/run_a/1d7j_protein.pdb_generated_33.sdf,,,481.9800,34.0000,8.0000,5.0000,6.0000,3.0000,6.0000,94.3900,2.8176,0.5895,0.0000,76,76,1.000,83,-6.130,-6.373,0.243
generated,1d7j,generated:1d7j:34,34,COc1ccc(F)cc1OCCCO[C@H](C[C@@H]1CCNCC[C@@H]1CO)Nc1ccccc1,-5.832,ok,,1d7j_protein.pdb_generated_34.sdf,data/generated/1d7j/run_a/1d7j_protein.pdb_generated_34.sdf,,,446.5630,32.0000,7.0000,3.0000,12.0000,3.0000,6.0000,71.9800,4.0562,0.3375,0.0000,76,76,1.000,83,-6.130,-6.373,0.243
generated,1d7j,generated:1d7j:35,35,C[C@H]1CCOc2c(CC3=C4N=C5[C@H](NCN5CCCC(=O)O)C(C(=O)O)=C4C=CC3)ccc(Cl)c21,-4.248,ok,,1d7j_protein.pdb_generated_35.sdf,data/generated/1d7j/run_a/1d7j_protein.pdb_generated_35.sdf,,,497.9790,35.0000,9.0000,5.0000,7.0000,3.0000,6.0000,111.4600,3.8719,0.5239,0.0000,76,76,1.000,83,-6.130,-6.373,0.243
generated,1d7j,generated:1d7j:36,36,CC(C)[C@@H](O)C(=O)CNC(=O)[C@H](CC[C@]12CC(C(=O)O)=CC[C@H](C[C@H](O)C1)N2)c1ccc(F)cc1,-6.4,ok,,1d7j_protein.pdb_generated_36.sdf,data/generated/1d7j/run_a/1d7j_protein.pdb_generated_36.sdf,,,490.5720,35.0000,9.0000,3.0000,10.0000,5.0000,6.0000,135.9600,2.0482,0.3386,0.0000,76,76,1.000,83,-6.130,-6.373,0.243
generated,1d7j,generated:1d7j:39,39,CO[C@H]1CC=CC2C(=N)CN=C(CNC(=O)[C@H]3CC[C@@H](CC(=O)c4cc(C)ccc4F)C3)N=C21,-7.798,ok,,1d7j_protein.pdb_generated_39.sdf,data/generated/1d7j/run_a/1d7j_protein.pdb_generated_39.sdf,,,466.5570,34.0000,8.0000,4.0000,7.0000,2.0000,6.0000,103.9700,3.7034,0.4729,0.0000,76,76,1.000,83,-6.130,-6.373,0.243
generated,1d7j,generated:1d7j:4,4,C[C@H](CO)Oc1cccc([C@@H](CCN[C@H]2CCC(=O)Nc3ccccc32)N=C2C=CCC=C2)c1,-5.794,ok,,1d7j_protein.pdb_generated_4.sdf,data/generated/1d7j/run_a/1d7j_protein.pdb_generated_4.sdf,,,459.5900,34.0000,6.0000,4.0000,9.0000,3.0000,5.0000,82.9500,4.8977,0.4982,0.0000,76,76,1.000,83,-6.130,-6.373,0.243
generated,1d7j,generated:1d7j:41,41,CN1NC2=C(N1)OC1=CCN(CCCc3nc4n(n3)C[C@@H](C2)[C@@H](O)C4)c2ccc(O)cc21,-5.478,ok,,1d7j_protein.pdb_generated_41.sdf,data/generated/1d7j/run_a/1d7j_protein.pdb_generated_41.sdf,,,437.5040,32.0000,10.0000,7.0000,0.0000,4.0000,9.0000,110.9400,0.8546,0.4768,0.0000,76,76,1.000,83,-6.130,-6.373,0.243
generated,1d7j,generated:1d7j:43,43,O=C(NCCC1C=N[C@@H]2C[C@@H]3CCCN3C2=C1)[C@H]1CCCCN1CCc1ccc(F)cc1,-6.3,ok,,1d7j_protein.pdb_generated_43.sdf,data/generated/1d7j/run_a/1d7j_protein.pdb_generated_43.sdf,,,438.5910,32.0000,6.0000,5.0000,7.0000,1.0000,4.0000,47.9400,3.5502,0.7083,0.0000,76,76,1.000,83,-6.130,-6.373,0.243
